source,target
Quyết định 38/2009/QĐ-UBND Về việc công bố Bộ đơn giá duy trì hệ thống thoát nước đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 43/2008/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình – Phần khảo sát xây dựng trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 44/2008/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình - Phần xây dựng, lắp đặt trên địa bàn tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 45/2008/QĐ-UBND Về việc công bố Bộ đơn giá sửa chữa công trình xây dựng trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 41/2009/QĐ-UBND Về việc công bố Bộ đơn giá duy trì hệ thống chiếu sáng công cộng trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 40/2009/QĐ-UBND Về việc công bố Bộ đơn giá dịch vụ duy trì, vệ sinh công viên và quản lý, sửa chữa hệ thống đèn tín hiệu giao thông trên địa bàn tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 39/2009/QĐ-UBND Về việc công bố Bộ đơn giá quản lý, vận hành hệ thống thoát nước thải trên địa bàn thành phố Buôn Ma Thuột, tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 37/2009/QĐ-UBND Về việc công bố Bộ đơn giá dịch vụ: Thu gom, vận chuyển và xử lý chôn lấp rác thải đô thị;; duy trì cây xanh đô thị trên địa bàn tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 36/2009/QĐ-UBND Về việc công bố Bộ đơn giá dịch vụ công ích đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 28/2010/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình;; phần thí nghiệm điện đường dây và trạm biến áp trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 29/2010/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình: Phần thí nghiệm vật liệu, cấu kiện và kết cấu xây dựng trên địa bàn tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 44/2011/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình: Phần lắp đặt truyền dẫn phát sóng truyền hình và truyền hình cáp trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 42/2012/QĐ-UBND Ban hành Quy định về đơn giá dịch vụ công ích trong lĩnh vực quản lý, bảo dưỡng thường xuyên đường tỉnh trên địa bàn tỉnh Đắk Lắk","Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 18/2013/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình – Phần xây dựng (bổ sung) trên địa bàn tỉnh Đắk Lắk,"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk","Quyết định 50/2015/QĐ-UBND Về việc công bố Bộ đơn giá xây dựng công trình - Phần xây dựng, lắp đặt trên địa bàn tỉnh Đắk Lắk"
"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk","Quyết định 35/2015/QĐ-UBND Về việc sửa đổi, bổ sung Điều 3 Quyết định số 08/2015/QĐ-UBND ngày 12/02/2015 của UBND tỉnh về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 08/2015/QĐ-UBND Về việc điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk","Quyết định 21/2015/QĐ-UBND Về việc sửa đổi Điều 1, Điều 2, Điều 4, Điều 5, Điều 6 Quyết định số 08/2015/QĐ-UBND ngày 12/02/2015 của UBND tỉnh về điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 03/2015/QĐ-UBND quy định tỷ lệ % tính đơn giá thuê đất, đơn giá thuê đất để xây dựng công trình ngầm, đơn giá thuê đất có mặt nước và thuê mặt nước trên địa bàn tỉnh Trà Vinh","Quyết định 22/2016/QĐ-UBND Về việc sửa đổi, bổ sung khoản 1 Điều 1 Quyết định số 03/2015/QĐ-UBND ngày 13/02/2015 của Ủy ban nhân dân tỉnh quy định tỷ lệ % tính đơn giá thuê đất, đơn giá thuê đất để xây dựng công trình ngầm, đơn giá thuê đất có mặt nước và thuê mặt nước trên địa bàn tỉnh Trà Vinh"
"Quyết định 12/2015/QĐ-UBND Ban hành Quy định chi tiết thi hành một số điều của Luật Đất đai và Nghị định số 47/2014/NĐ-CP ngày 15/5/2014 của Chính phủ về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Lạng Sơn","Quyết định 37/2018/QĐ-UBND Sửa đổi, bổ sung một số điều tại Quy định ban hành kèm theo các Quyết định quy định chi tiết thi hành Luật Đất đai 2013 của UBND tỉnh Lạng Sơn"
Quyết định 25/2015/QĐ-UBND Về việc quy định hệ số điều chỉnh giá đất năm 2015 trên địa bàn tỉnh Đồng Tháp,"Quyết định 47/2015/QĐ-UBND Về việc sửa đổi, bổ sung Quyết định số 25/2015/QĐ-UBND ngày 14 tháng 02 năm 2015 của Ủy ban nhân dân tỉnh Đồng Tháp"
"Quyết định 27/2009/QĐ-UBND Ban hành Quy định về Quy trình ban hành văn bản quy phạm pháp luật của Hội đồng nhân dân, Ủy ban nhân dân trên địa bàn tỉnh","Quyết định 09/2015/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về Quy trình ban hành văn bản quy phạm pháp luật của Hội đồng nhân dân, Ủy ban nhân dân trên địa bàn tỉnh, ban hành kèm theo Quyết định số 27/2009/QĐ-UBND ngày 25/8/2009 của Ủy ban nhân dân tỉnh"
"Quyết định 10/2015/QĐ-UBND quy định Bảng giá tính lệ phí trước bạ đối với xe gắn máy, xe ô tô, tàu, thuyền, ca nô trên địa bàn tỉnh Bà Rịa - Vũng Tàu","Quyết định 23/2016/QĐ-UBND Bổ sung bảng giá tính lệ phí trước bạ đối với xe gắn máy, xe ô tô, tàu, thuyền, ca nô và xe máy điện được ban hành kèm theo Quyết định số 10/2015/QĐ-UBND ngày 14 tháng 02 năm 2015 và Quyết định số 40/2015/QĐ-UBND ngày 09 tháng 11 năm 2015 của Ủy ban nhân dân tỉnh Bà Rịa -Vũng Tàu"
"Quyết định 10/2015/QĐ-UBND quy định Bảng giá tính lệ phí trước bạ đối với xe gắn máy, xe ô tô, tàu, thuyền, ca nô trên địa bàn tỉnh Bà Rịa - Vũng Tàu","Quyết định 40/2015/QĐ-UBND Về việc ban hành bổ sung bảng giá tính lệ phí trước bạ đối với xe gắn máy, xe ô tô, tàu, thuyền, ca nô và xe máy điện được ban hành kèm theo Quyết định số 10/2015/QĐ-UBND ngày 14 tháng 02 năm 2015 của Ủy ban nhân dân tỉnh Bà Rịa -Vũng Tàu."
"Quyết định 06/2015/QĐ-UBND Về việc ban hành Quy định phân cấp quản lý công tác tổ chức, biên chế, cán bộ, công chức, viên chức nhà nước; cán bộ, công chức cấp xã và công tác tổ chức, cán bộ ở các doanh nghiệp thuộc sở hữu nhà nước tỉnh Kon Tum","Quyết định 19/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định phân cấp quản lý công tác tổ chức, biên chế, cán bộ, công chức, viên chức Nhà nước; cán bộ, công chức cấp xã và công tác tổ chức cán bộ ở các doanh nghiệp thuộc sở hữu Nhà nước tỉnh Kon Tum ban hành kèm theo Quyết định số 06/2015/QĐ-UBND ngày 25 tháng 02 năm 2015 của Ủy ban nhân dân tỉnh Kon Tum"
"Quyết định 22/2012/QĐ-UBND Ban hành Quy định mức thu, quản lý, sử dụng phí đấu giá, phí tham gia đấu giá trên địa bàn tỉnh Tiền Giang","Quyết định 07/2015/QĐ-UBND Về việc sửa đổi khoản 1, Điều 2 của Quy định mức thu, quản lý, sử dụng phí đấu giá, phí tham gia đấu giá trên địa bàn tỉnh Tiền Giang ban hành kèm theo Quyết định số 22/2012/QĐ-UBND ngày 17 tháng 9 năm 2012 của Ủy ban nhân dân tỉnh"
"Quyết định 08/2015/QĐ-UBND Ban hành quy định về bồi thường, hỗ trợ, tái định cư khi nhà nước thu hồi đất; quy trình thu hồi, giao đất, cho thuê đất, chuyển mục đích sử dụng đất và quy trình chủ đầu tư thỏa thuận với người sử dụng đất để thực hiện dự án đầu tư trên địa bàn tỉnh Bình Thuận","Quyết định 05/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 08/2015/QĐ-UBND ngày 02 tháng 3 năm 2015 của Ủy ban nhân dân tỉnh Bình Thuận về bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh Bình Thuận"
Quyết định số 256/2014/QĐ-UBND Ban hành Quy định một số chính sách đối với người có uy tín trong vùng đồng bào dân tộc thiểu số trên địa bàn tỉnh Bắc Giang,Quyết định 85/2015/QĐ-UBND Về việc bổ sung một số điều của Quy định một số chính sách đối với người có uy tín trong vùng đồng bào dân tộc thiểu số trên địa bàn tỉnh Bắc Giang ban hành kèm theo Quyết định số 256/2014/QĐ-UBND ngày 12/5/2014 của UBND tỉnh
Quyết định 50/2008/QĐ-UBND về thực hiện Nghị quyết số 20/2008/NQ-HĐND ngày 25/7/2008 của HĐND tỉnh,Quyết định 11/2015/QĐ-UBND Về việc sửa đổi Quyết định số 50/2008/QĐ-UBND ngày 15/10/2008 của UBND tỉnh về thực hiện Nghị quyết số 20/2008/NQ-HĐND ngày 25/7/2008 của HĐND tỉnh
Quyết định 03/2015/QĐ-UBND Ban hành Quy định quản lý viên chức trong các đơn vị sự nghiệp công lập thuộc tỉnh Thái Bình,"Quyết định 10/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định quản lý viên chức trong các đơn vị sự nghiệp công lập thuộc tỉnh Thái Bình ban hành kèm theo Quyết định số 03/2015/QĐ-UBND ngày 05 tháng 3 năm 2015 của Ủy ban nhân dân tỉnh ban hành"
"Quyết định 11/2012/QĐ-UBND Về việc ban hành Quy định giá tính lệ phí trước bạ đối với tài sản là xe ô tô, xe máy trên địa bàn tỉnh","Quyết định 12/2015/QĐ-UBND Quy định sửa đổi, bổ sung giá tính lệ phí trước bạ đối với tài sản là xe ô tô, xe máy tại các Quy định ban hành kèm theo Quyết định số 11/2012/QĐ-UBND ngày 24/4/2012, Quyết định số 28/2014/QĐ-UBND ngày 18/8/2014, Quyết định số 45/2014/QĐ-UBND ngày 23/12/2014 của UBND tỉnh"
"Quyết định 06/2015/QĐ-UBND Về việc ban hành Quy định về phân cấp quản lý công tác tổ chức, cán bộ, công chức, viên chức tỉnh Hưng Yên","Quyết định 39/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về phân cấp quản lý công tác tổ chức, cán bộ, công chức, viên chức tỉnh Hưng Yên ban hành kèm theo Quyết định số 06/2015/QĐ-UBND ngày 09/3/2015 của UBND tỉnh"
Quyết định 08/2015/QĐ-UBND Ban hành Bảng hệ số điều chỉnh giá đất trên địa bàn tỉnh Phú Yên,"Quyết định 40/2015/QĐ-UBND Bổ sung hệ số điều chỉnh giá đất ở nông thôn tại đường 24/3 xã Sơn Hà, huyện Sơn Hòa vào Bảng hệ số điều chỉnh giá đất trên địa bàn tỉnh tại Quyết định số 08/2015/QĐ-UBND ngày 09/3/2015 của UBND Tỉnh."
Quyết định 08/2015/QĐ-UBND Ban hành Bảng hệ số điều chỉnh giá đất trên địa bàn tỉnh Phú Yên,Quyết định 24/2015/QĐ-UBND Điều chỉnh Quyết định số 08/2015/QĐ-UBND ngày 09/3/2015 của UBND Tỉnh về ban hành Bảng hệ số điều chỉnh giá đất trên địa bàn tỉnh Phú Yên.
Quyết định 33/2014/QĐ-UBND Về việc quy định mức tỷ lệ phần trăm (%) để tính đơn giá thuê đất;; đơn giá thuê đất xây dựng công trình ngầm;; đơn giá thuê đất đối với phần diện tích đất có mặt nước trên địa bàn tỉnh Sóc Trăng,"Quyết định 09/2015/QĐ-UBND Về việc sửa đổi, bổ sung khoản 4 Điều 5 Quyết định số 33/2014/QĐ-UBND ngày 30/12/2014 của Ủy ban nhân dân tỉnh Sóc Trăng"
"Quyết định 04/2015/QĐ-UBND Về việc sửa đổi, bổ sung khoản 2, Điều 2 và điểm a, khoản 2, Điều 3 Quyết định số 37/2014/QĐ-UBND ngày 31/12/2014 của UBND tỉnh về việc Quy định tỷ lệ phần trăm (%) để tính đơn giá thuê đất, đơn giá thuê đất đối với đất có mặt nước, đơn giá thuê đất để xây dựng công trình ngầm trên địa bàn tỉnh Cà Mau","Quyết định 49/2015/QĐ-UBND Về việc bổ sung khoản 1, Điều 2 Quyết định số 37/2014/QĐ-UBND ngày 31/12/2014 của Ủy ban nhân dân tỉnh về việc Quy định tỷ lệ phần trăm (%) để tính đơn giá thuê đất, đơn giá thuê đất đối với đất có mặt nước, đơn giá thuê đất để xây dựng công trình ngầm trên địa bàn tỉnh Cà Mau"
Quyết định 03/2015/QĐ-UBND Ban hành Quy định về tổ chức và hoạt động của Sở Tư pháp tỉnh Đồng Nai,"Quyết định 10/2016/QĐ-UBND Sửa đổi, bổ sung một số điều Quy định về tổ chức và hoạt động của Sở Tư pháp tỉnh Đồng Nai ban hành kèm theo Quyết định số 03/2015/QĐ-UBND ngày 25 tháng 3 năm 2015 của Ủy ban nhân dân tỉnh Đồng Nai"
"Quyết định 14/2015/QĐ-UBND Ban hành Quy định về đánh giá, xếp loại kết quả thực hiện nhiệm vụ đối với các Sở, Ban, ngành tỉnh và Uỷ ban nhân dân các huyện, thành phố trên địa bàn tỉnh Lạng Sơn","Quyết định 49/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 14/2015/QĐ-UBND ngày 27/3/2015 của Ủy ban nhân dân tỉnh về đánh giá, xếp loại kết quả thực hiện nhiệm vụ đối với các sở, ban, ngành tỉnh và UBND các huyện, thành phố trên địa bàn tỉnh Lạng Sơn"
Quyết định 09/2015/QĐ-UBND Quy định tỷ lệ phần trăm (%) giá đất để tính đơn giá thuê đất áp dụng trên địa bàn tỉnh Phú Yên,Quyết định 25/2015/QĐ-UBND Điều chỉnh Quyết định số 09/2015/QĐ-UBND ngày 27/3/2015 của UBND Tỉnh về quy định tỷ lệ phần trăm (%) giá đất để tính đơn giá thuê đất áp dụng trên địa bàn tỉnh Phú Yên.
Quyết định 09/2015/QĐ-UBND Quy định tỷ lệ phần trăm (%) giá đất để tính đơn giá thuê đất áp dụng trên địa bàn tỉnh Phú Yên,"Quyết định 26/2015/QĐ-UBND Bổ sung giá đất ở khu vực phường Phú Thạnh và phường Phú Đông, thành phố Tuy Hòa; xã Hòa Xuân Đông, huyện Đông Hòa vào Bảng giá các loại đất trên địa bàn tỉnh 05 năm (2015-2019)."
Quyết định 1628 /QĐ-UBND Về việc đính chính một số Điều của Quyết định số 08/2015/QĐ-UBND ngày 30 tháng 3 năm 2015 của Ủy ban nhân dân tỉnh,"Quyết định 08/2015/QĐ-UBND Ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang"
"Quyết định 08/2015/QĐ-UBND Ban hành Quy định về bồi thường, hỗ trợ và tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang","Quyết định 70/2016/QĐ-UBND Quy định việc lập dự toán, sử dụng và thanh quyết toán kinh phí tổ chức thực hiện bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất trên địa bàn tỉnh An Giang"
Quyết định 17/2015/QĐ-UBND Về việc ban hành Quy định về chính sách hỗ trợ mô hình đầu tư xây dựng ao lắng trong nuôi tôm nước lợ trên địa bàn tỉnh Long An,"Quyết định 05/2016/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về hỗ trợ mô hình đầu tư xây dựng ao lắng trong nuôi tôm nước lợ trên địa bàn tỉnh Long An"
Quyết định 118/2015/QĐ-UBND Ban hành Quy định một số thủ tục liên quan đến tiếp cận điện năng trên địa bàn tỉnh Bắc Giang,"Quyết định 16/2018/QĐ-UBND Sửa đổi, bổ sung, bãi bỏ một số điều của Quy định một số thủ tục liên quan đến tiếp cận điện năng trên địa bàn tỉnh Bắc Giang và bãi bỏ phụ lục 1 ban hành kèm theo Quyết định số 118/2015/QĐ-UBND ngày 03/4/2015 của UBND tỉnh Bắc Giang"
Quyết định 10/2011/QĐ-UBND Ban hành tỷ lệ phân chia nguồn thu giữa các cấp ngân sách năm 2011 và giai đoạn 2011 - 2015 trên địa bàn tỉnh Đồng Nai,"Quyết định 04/2015/QĐ-UBND Về việc sửa đổi Quyết định số 23/2013/QĐ-UBND ngày 08/4/2013 của UBND tỉnh về việc thu phí sử dụng đường bộ theo đầu phương tiện đối với xe mô tô trên địa bàn tỉnh và bổ sung tỷ lệ phần trăm phân chia nguồn thu phí sử dụng đường bộ theo đầu phương tiện đối với xe mô tô giữa các cấp ngân sách trên địa bàn tỉnh Đồng Nai năm 2014, giai đoạn 2014 - 2015 ban hành kèm theo Quyết định số 10/2011/QĐ-UBND ngày 29/01/2011 của UBND tỉnh"
Quyết định 23/2013/QĐ-UBND Về việc thu phí sử dụng đường bộ theo đầu phương tiện đối với xe mô tô trên địa bàn tỉnh Đồng Nai,"Quyết định 04/2015/QĐ-UBND Về việc sửa đổi Quyết định số 23/2013/QĐ-UBND ngày 08/4/2013 của UBND tỉnh về việc thu phí sử dụng đường bộ theo đầu phương tiện đối với xe mô tô trên địa bàn tỉnh và bổ sung tỷ lệ phần trăm phân chia nguồn thu phí sử dụng đường bộ theo đầu phương tiện đối với xe mô tô giữa các cấp ngân sách trên địa bàn tỉnh Đồng Nai năm 2014, giai đoạn 2014 - 2015 ban hành kèm theo Quyết định số 10/2011/QĐ-UBND ngày 29/01/2011 của UBND tỉnh"
"Quyết định 128/2015/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Bắc Giang","Quyết định 40/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Bắc Giang ban hành kèm theo Quyết định số 128/2015/QĐ-UBND ngày 08/4/2015 của UBND tỉnh"
Quyết định 34/2010/QĐ-UBND về phê duyệt đề án tái định cư trên địa bàn tỉnh giai đoạn 2010-2015,Quyết định 20/2015/QĐ-UBND Phê duyệt điều chỉnh đề án tái định cư tỉnh Bà Rịa - Vũng Tàu giai đoạn năm 2010-2015
"Quyết định 17/2010/QĐ-UBND Ban hàn quy định hỗ trợ đầu tư đổi mới công nghệ, thiết bị, chuyển giao công nghệ và xác lập quyền sở hữu công nghiệp trên địa bàn tỉnh Yên Bái","Quyết định 06/2015/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định hỗ trợ đầu tư đổi mới công nghệ, thiết bị, chuyển giao công nghệ và xác lập quyền sở hữu công nghiệp trên địa bàn tỉnh Yên Bái ban hành kèm theo Quyết định số 17/2010/QĐ-UBND ngày 31/5/2010 của Ủy ban nhân dân tỉnh Yên Bái"
"Quyết định 15/2015/QĐ-UBND Ban hành quy định về quản lý, khai thác, bảo trì và bảo vệ kết cấu hạ tầng giao thông đường bộ địa phương thuộc tỉnh Quảng Ngãi","Quyết định 08/2016/QĐ-UBND Về việc sửa đổi khoản 3 Điều 11, khoản 4 của các Điều 14, 15, 16, 23 và 24 của Quy định về quản lý, khai thác, bảo trì và bảo vệ kết cấu hạ tầng giao thông đường bộ địa phương thuộc tỉnh Quảng Ngãi ban hành kèm theo Quyết định số 15/2015/QĐ-UBND ngày 14/4/2015 của UBND tỉnh Quảng Ngãi"
"Quyết định 18/2015/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Nội vụ tỉnh Long An","Quyết định 18/2018/QĐ-UBND Về việc sửa đổi, bổ sung Khoản 1, Điều 4 Quyết định số 18/2015/QĐ-UBND ngày 15/4/2015 của UBND tỉnh ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Nội vụ tỉnh Long An"
"Quyết định 18/2015/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Nội vụ tỉnh Long An","Quyết định 55/2017/QĐ-UBND Về việc sửa đổi, bổ sung các quyết định quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Nội vụ, Sở Tư pháp và Văn phòng Ủy ban nhân dân tỉn"
Nghị quyết 10/2015/NQ-HĐND Về chính sách đào tạo sau đại học và thu hút nhân tài,"Nghị quyết 31/2017/NQ-HĐND Sửa đổi, bổ sung một số điều của Nghị quyết số 10/2015/NQ-HĐND ngày 15 tháng 4 năm 2015 của Hội đồng nhân dân tỉnh Tây Ninh về chính sách đào tạo sau đại học và thu hút nhân tài"
"Quyết định 16/2015/QĐ-UBND Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Thừa Thiên Huế","Quyết định 103/2017/QĐ-UBND. Về việc sửa đổi, bổ sung Quyết định số 16/2015/QĐ-UBND ngày 15/4/2015 của UBND tỉnh về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp."
Nghị quyết 03/2013/NQ-HĐND Về quy định mức chi thực hiện các hoạt động kiểm soát thủ tục hành chính trên địa bàn tỉnh tây ninh,"Nghị quyết 09/2015/NQ-HĐND Về sửa đổi, bổ sung phụ lục kèm theo Nghị quyết số 12/2013/NQ-HĐND ngày 20/3/2013 về quy định mức chi kinh phí bảo đảm công tác cải cách hành chính trên địa bàn tỉnh Tây Ninh và phụ lục kèm theo Nghị quyết số 03/2013/NQ-HĐND ngày 20/3/2013 về quy định mức chi thực hiện các hoạt động kiểm soát thủ tục hành chính trên địa bàn tỉnh Tây Ninh"
Nghị quyết 12/2013/NQ-HĐND Về quy định mức chi kinh phí bảo đảm công tác cải cách hành chính trên địa bàn tỉnh Tây Ninh,"Nghị quyết 09/2015/NQ-HĐND Về sửa đổi, bổ sung phụ lục kèm theo Nghị quyết số 12/2013/NQ-HĐND ngày 20/3/2013 về quy định mức chi kinh phí bảo đảm công tác cải cách hành chính trên địa bàn tỉnh Tây Ninh và phụ lục kèm theo Nghị quyết số 03/2013/NQ-HĐND ngày 20/3/2013 về quy định mức chi thực hiện các hoạt động kiểm soát thủ tục hành chính trên địa bàn tỉnh Tây Ninh"
"Quyết định 08/2014/QĐ-UBND Ban hành Quy định chi tiết về phạm vi đối tượng, điều kiện, ngành nghề cần đào tạo sau đại học và thu hút, sử dụng trí thức;; quyền lợi và trách nhiệm của đối tượng được đào tạo, thu hút","Quyết định 12/2015/QĐ-UBND Sửa đổi, bổ sung Quyết định số 08/2014/QĐ-UBND ngày 01/4/2014 của UBND tỉnh Quy định chi tiết về phạm vi đối tượng, điều kiện, ngành nghề cần đào tạo sau đại học và thu hút, sử dụng trí thức; quyền lợi và trách nhiệm của đối tượng được đào tạo, thu hút."
Quyết định 13/2015/QĐ-UBND Về việc ban hành quy định một số định mức chi phục vụ hoạt động của hội đồng nhân dân các cấp; định mức chi phục vụ hoạt động tham vấn ý kiến nhân dân của hội đồng nhân dân tỉnh trên địa bàn tỉnh Bình Thuận,"Quyết định 13/2016/QĐ-UBND Về việc sửa đổi, bổ sung Quyết định số 13/2015/QĐ-UBND ngày 16/4/2015 của UBND tỉnh về ban hành quy định một số mức chi phục vụ hoạt động của HĐND các cấp; định mức chi phục vụ hoạt động tham vấn ý kiến nhân dân của HĐND tỉnh Bình Thuận"
Quyết định 13/2015/QĐ-UBND Về việc ban hành quy định một số định mức chi phục vụ hoạt động của hội đồng nhân dân các cấp; định mức chi phục vụ hoạt động tham vấn ý kiến nhân dân của hội đồng nhân dân tỉnh trên địa bàn tỉnh Bình Thuận,"Quyết định 30/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 13/2015/QĐ-UBND ngày 16/4/2015 của UBND tỉnh về việc ban hành quy định một số định mức chi phục vụ hoạt động của HĐND các cấp; định mức chi phục vụ hoạt động tham vấn ý kiến nhân dân của HĐND tỉnh trên địa bàn tỉnh Bình Thuận."
"Quyết định 08/2015/QĐ-UBND Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tư pháp tỉnh Hà Nam","Quyết định 16/2018/QĐ-UBND Bổ sung, sửa đổi một số quy định về Hương ước, quy ước"
Quyết định 09/2015/QĐ-UBND Ban hành Quy chế quản lý và sử dụng kinh phí khuyến công trên địa bàn tỉnh Cà Mau,"Quyết định 08/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy chế quản lý và sử dụng kinh phí khuyến công trên địa bàn tỉnh Cà Mau ban hành kèm theo Quyết định số 09/2015/QĐ-UBND ngày 20/4/2015 của Ủy ban nhân dân tỉnh Cà Mau"
