source,target
Quyết định 03/2016/QĐ-UBND Ban hành Bảng giá tính thuế tài nguyên trên địa bàn tỉnh Khánh Hòa năm 2016,Quyết định 37/2016/QĐ-UBND Về việc bổ sung giá tính thuế tài nguyên đối với đá phôi vào Bảng giá tính thuế tài nguyên trên địa bàn tỉnh Khánh Hòa năm 2016 tại Quyết định số 03/2016/QĐ-UBND ngày 22/02/2016 của Ủy ban nhân dân tỉnh
Quyết định 16/2015/QĐ-UBND Về việc quy định mức lãi suất cho vay tín dụng đầu tư của Quỹ Đầu tư phát triển tỉnh Vĩnh Long,"Quyết định 34/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quyết định số 16/2015/QĐ-UBND của ủy ban nhân dân tỉnh Vĩnh Long ngày 10/8/2015 về việc quy định mức lãi suất cho vay tín dụng đầu tư của Quỹ Đầu tư phát triển tỉnh Vĩnh Long"
"Quyết định 105/2016/QĐ-UBND Ban hành Quy định về phong trào thi đua ""Toàn dân tham gia xây dựng và củng cố quốc phòng, an ninh vững chắc"" trên địa bàn tỉnh Lào Cai","Quyết định 14/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định của Ủy ban nhân dân tỉnh quy định về một số phong trào thi đua trên địa bàn tỉnh Lào Cai"
"Quyết định 106/2016/QĐ-UBND Ban hành Quy định về phong trào thi đua ""Thanh niên làm chủ đất nước"" trên địa bàn tỉnh Lào Cai giai đoạn 2016-2020","Quyết định 14/2018/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định của Ủy ban nhân dân tỉnh quy định về một số phong trào thi đua trên địa bàn tỉnh Lào Cai"
Nghị quyết 59/2012/NQ-HĐND Về Quy hoạch tổng thể phát triển du lịch tỉnh Đắk Lắk đến năm 2020 và định hướng đến năm 2030,"Nghị quyết 16/2016/NQ-HĐND Sửa đổi, bổ sung một số nội dung tại Khoản 3, Khoản 4 Điều 1 của Nghị quyết 59/2012/NQ-HĐND ngày 06/7/2012 của Hội đồng nhân dân tỉnh về Quy hoạch tổng thể phát triển du lịch tỉnh Đắk Lắk đến năm 2020 và định hướng đến năm 2030"
Nghị quyết 06/2013/NQ-HĐND Về việc quy định một số chế độ chi tiêu bảo đảm hoạt động của HĐND các cấp của tỉnh Quảng Ngãi,"Nghị quyết 41/2016/NQ-HĐND Về việc sửa đổi, bổ sung một số nội dung tại khoản 2 Điều 1 Nghị quyết số 06/2013/NQ-HĐND ngày 13 tháng 3 năm 2013 của HĐND tỉnh quy định một số chế độ chi tiêu bảo đảm hoạt động của Hội đồng nhân dân các cấp của tỉnh Quảng Ngãi"
Nghị quyết 07/2016/NQ-HĐND Ban hành Chương trình xây dựng nông thôn mới tỉnh Khánh Hòa giai đoạn 2016-2020,"Nghị quyết 28/2016/NQ-HĐND Về việc bổ sung, sửa đổi mục tiêu cụ thể, bố trí nguồn lực trong Chương trình xây dựng nông thôn mới tỉnh Khánh Hòa giai đoạn 2016-2020 ban hành kèm theo Nghị quyết số 07/2016/NQ-HĐND ngày 11 tháng 8 năm 2016 của Hội đồng nhân dân tỉnh"
Quyết định 53/2016/QĐ-UBND Ban hành Quy định về chính sách ưu dãi đầu tư trên địa bàn tỉnh Tiền Giang,"Quyết định 41/2017/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về chính sách ưu đãi đầu tư trên địa bàn tỉnh Tiền Giang ban hành kèm theo Quyết định số 53/2016/QĐ-UBND ngày 10/12/2016 của Ủy ban nhân dân tỉnh Tiền Giang"
Quyết định 52/2016/QĐ-UBND Ban hành mức thu 10 loại phí và 07 loại lệ phí trên địa bàn Thành phố Hồ Chí Minh.,"Quyết định 17/2018/QĐ-UBND Sửa đổi, bãi bỏ các Phụ lục ban hành kèm theo Quyết định số 52/2016/QĐ-UBND ngày 10 tháng 12 năm 2016 của Ủy ban nhân dân thành phố ban hành mức thu 10 loại phí và 07 loại lệ phí trên địa bàn Thành phố Hồ Chí Minh"
Nghị quyết 74/2013/NQ-HĐND Về quy định mức chi đối với công tác cải cách hành chính nhà nước trên địa bàn tỉnh Vĩnh Long,Nghị quyết 34/2016/NQ-HĐND Về sửa đổi Khoản 4 Phụ lục 02 ban hành kèm theo Nghị quyết số 74/2013/NQ-HĐND ngày 11 tháng 7 năm 2013 của Hội đồng nhân dân tỉnh Vĩnh Long về quy định mức chi đối với công tác cải cách hành chính nhà nước trên địa bàn tỉnh Vĩnh Long
"Nghị quyết 08/2012/NQ-HĐND Về số lượng, mức phụ cấp lực lượng công an xã, thị trấn;; Ban bảo vệ dân phố ở phường, thị trấn, Tổ bảo vệ dân phố ở ấp, khu vực","Nghị quyết 07/2016/NQ-HĐND Sửa đổi Nghị quyết số 08/2012/NQ-HĐND ngày 05 tháng 7 năm 2012 của Hội đồng nhân dân thành phố về số lượng, mức phụ cấp lực lượng công an xã, thị trấn; Ban bảo vệ dân phố ở phường, thị trấn, Tổ bảo vệ dân phố ở ấp, khu vực"
130/2009/NQ-HĐND,"Nghị quyết 50/2016/NQ-HĐND Sửa đổi, bổ sung một số điều của Nghị quyết số 130/2009/NQ-HĐND ngày 09/4/2009 của HĐND tỉnh về mức phụ cấp đối với Bảo vệ dân phố trên địa bàn tỉnh Đồng Nai và Nghị quyết số 184/2010/NQ-HĐND ngày 26/10/2010 của HĐND tỉnh về số lượng và chế độ chính sách cho Đội dân phòng trên địa bàn tỉnh Đồng Nai"
"Nghị quyết 59/2016/NQ-HĐND Quy định mức thu, nộp, quản lý và sử dụng phí thẩm định hồ sơ cấp Giấy chứng nhận quyền sử dụng đất; phí khai thác và sử dụng tài liệu đất đai; phí cung cấp thông tin về giao dịch bảo đảm bằng quyền sử dụng đất, tài sản gắn liền với đất trên địa bàn tỉnh Bà Rịa - Vũng Tàu",Nghị quyết 36/2017/NQ-HĐND Sửa đổi điểm a khoản 4 Điều 1 Nghị quyết số 59/2016/NQ-HĐND ngày 09 tháng 12 năm 2016 và Nghị quyết số 62/2016/NQ-HĐND ngày 09 tháng 12 năm 2016 của Hội đồng nhân dân tỉnh Bà Rịa - Vũng Tàu
"Nghị quyết 37/2011/NQ-HĐND Về quy hoạch phát triển giáo dục và đào tạo tỉnh Kon Tum giai đoạn 2011- 2020, định hướng đến năm 2025","Nghị quyết 86/2016/NQ-HĐND Sửa đổi Nghị quyết số 37/2011/NQ-HĐND ngày 05 tháng 12 năm 2011 của Hội đồng nhân dân tỉnh về việc phê duyệt Quy hoạch phát triển giáo dục và đào tạo tỉnh Kon Tum giai đoạn 2011-2020, định hướng đến năm 2025"
"Quyết định 49/2016/QĐ-UBND Về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Văn hóa và Thể thao thành phố Hà Nội","Quyết định 15/2018/QĐ-UBND Về việc sửa đổi, bổ sung Quyết định số 49/2016/QĐ-UBND ngày 09/12/2016 của UBND Thành phố về việc quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Văn hóa và Thể thao thành phố Hà Nội"
"Quyết định 03/2016/QĐ-UBND Về việc ban hành Quy định phân cấp, uỷ quyền và phân giao nhiệm vụ trong quản lý đầu tư xây dựng đối với các dự án do tỉnh Phú Yên quản lý","Quyết định 79/2016/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của “Quy định phân cấp, uỷ quyền và phân giao nhiệm vụ trong quản lý đầu tư xây dựng đối với các dự án do tỉnh Phú Yên quản lý” ban hành kèm theo Quyết định số 03/2016/QĐ-UBND ngày 17/02/2016 của UBND tỉnh Phú Yên"
"Nghị quyết 271/2010/NQ-HĐND Quy định chức danh, số lượng, một số chế độ, chính sách đối với những người hoạt động không chuyên trách ở cấp xã, ấp, khu phố trên địa bàn tỉnh Tiền Giang","Nghị quyết 24/2016/NQ-HĐND Sửa đổi, bổ sung Điều 1 Nghị quyết số 271/2010/NQ-HĐND ngày 17 tháng 12 năm 2010 của Hội đồng nhân dân tỉnh quy định chức danh, số lượng, một số chế độ, chính sách đối với những người hoạt động không chuyên trách ở cấp xã, ấp, khu phố trên địa bàn tỉnh Tiền Giang"
"Nghị quyết 06/2013/NQ-HĐND Ban hành chính sách hỗ trợ khuyến khích dồn điền, đổi thửa;; xây dựng cánh đồng mẫu trên địa bàn tỉnh Bắc Giang giai đoạn 2014-2016","Nghị quyết 45/2016/NQ-HĐND Sửa đổi Nghị quyết số 06/2013/NQ-HĐND ngày 11/7/2013 của HĐND tỉnh ban hành chính sách hỗ trợ khuyến khích dồn điền, đổi thửa; xây dựng cánh đồng mẫu trên địa bàn tỉnh Bắc Giang giai đoạn 2014-2016"
Nghị quyết 127/2015/NQ-HĐND Về kế hoạch đầu tư công năm 2016,"Nghị quyết 14/2016/NQ-HĐND Sửa đổi, bổ sung Điều 1 Nghị quyết số 127/2015/NQ-HĐND ngày 11 tháng 12 năm 2015 của Hội đồng nhân dân tỉnh Tiền Giang về kế hoạch đầu tư công năm 2016"
Nghị quyết 122/2015/NQ-HĐND Đặt tên một số đường trên địa bàn thành phố Đà Nẵng năm 2015,"Nghị quyết 75/2016/NQ-HĐND Đặt, đổi tên một số đường trên địa bàn thành phố Đà Nẵng năm 2016"
"Nghị quyết 131/2015/NQ-HĐND Quy định về chính sách hỗ trợ, khuyến khích của thành phố đối với cán bộ, công chức, viên chức tự nguyện nghỉ hưu trước tuổi, nghỉ thôi việc theo Nghị định số 108/2014/NĐ-CP ngày 20 tháng 11 năm 2014 của Chính phủ về chính sách tinh giản biên chế","Nghị quyết 79/2016/NQ-HĐND Sửa đổi, bổ sung một số điều của Nghị quyết số 131/2015/NQ-HĐND ngày 10 tháng 12 năm 2015 quy định về chính sách hỗ trợ, khuyến khích của thành phố đối với cán bộ, công chức, viên chức tự nguyện nghỉ hưu trước tuổi, nghỉ thôi việc theo Nghị định số 108/2014/NĐ-CP ngày 20 tháng 11 năm 2014 của Chính phủ về chính sách tinh giản biên chế"
"Nghị quyết 34/2010/NQ-HĐND Quy định chế độ công tác phí, chế độ chi tổ chức các hội nghị, chế độ chi tiếp khách đối với các cơ quan nhà nước, đơn vị sự nghiệp công lập trên địa bàn tỉnh Hà Nam","Nghị quyết 37/2016/NQ-HĐND Sửa đổi một số điều của Quy định ban hành kèm theo Nghị quyết số 34/2010/NQ-HĐND ngày 09 tháng 12 năm 2010 quy định chế độ công tác phí, chế độ chi tổ chức các hội nghị, chế độ chi tiếp khách đối với các cơ quan nhà nước, đơn vị sự nghiệp công lập trên địa bàn tỉnh Hà Nam"
Nghị quyết 26/2014/NQ-HĐND Ban hành  mức thu Lệ phí cấp giấy phép lao động cho người nước ngoài làm việc trên địa bàn tỉnh Cà Mau,"Nghị quyết 08/2016/NQ-HĐND Về sửa đổi, bổ sung 05 nghị quyết của Hội đồng nhân dân tỉnh Cà Mau ban hành về lệ phí"
"Nghị quyết 06/2015/NQ-HĐND Về Lệ phí cấp Giấy chứng nhận đăng ký kinh doanh, cung cấp thông tin về đăng ký kinh doanh trên địa bàn tỉnh Cà Mau","Nghị quyết 08/2016/NQ-HĐND Về sửa đổi, bổ sung 05 nghị quyết của Hội đồng nhân dân tỉnh Cà Mau ban hành về lệ phí"
"Nghị quyết 03/2008/NQ-HĐND Ban hành Lệ phí hộ tịch, đăng ký cư trú, cấp chứng minh nhân dân trên địa bàn tỉnh Cà Mau","Nghị quyết 08/2016/NQ-HĐND Về sửa đổi, bổ sung 05 nghị quyết của Hội đồng nhân dân tỉnh Cà Mau ban hành về lệ phí"
Nghị quyết 04/2014/NQ-HĐND Ban hành Lệ phí cấp giấy phép xây dựng trên địa bàn tỉnh Cà Mau,"Nghị quyết 08/2016/NQ-HĐND Về sửa đổi, bổ sung 05 nghị quyết của Hội đồng nhân dân tỉnh Cà Mau ban hành về lệ phí"
Nghị quyết 55/2016/NQ-HĐND Về việc quy định số lượng Chỉ huy Phó Ban Chỉ huy Quân sự cấp xã; chế độ chính sách đối với lực lượng Dân quân tự vệ trên địa bàn tỉnh Long An,"Nghị quyết 24/2018/NQ-HĐND Về sửa đổi, bổ sung Điều 1 Nghị quyết số 55/2016/NQ-HĐND ngày 08/12/2016 của HĐND tỉnh về quy định số lượng Chỉ huy phó Ban chỉ huy quân sự cấp xã; chế độ, chính sách đối với lực lượng Dân quân tự vệ trên địa bàn tỉnh Long An"
"Nghị quyết 158/2010/NQ-HĐND Về quy định chức danh, số lượng, một số chế độ chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn, ấp, khu phố và lực lượng công an bán vũ trang ở các xã biên giới","Nghị quyết 56/2016/NQ-HĐND Về việc sửa đổi, bổ sung Điều 1 của Nghị quyết số 158/2010/NQ-HĐND ngày 09/12/2010 của Hội đồng nhân dân tỉnh về quy định chức danh, số lượng, một số chế độ, chính sách đối với những người hoạt động không chuyên trách ở xã, phường, thị trấn, ấp, khu phố và lực lượng công an bán vũ trang ở các xã biên giới"
"Nghị quyết 41/2011/NQ-HĐND Về chế độ đào tạo, bồi dưỡng cán bộ, công chức, viên chức của tỉnh Long An","Nghị quyết 53/2016/NQ-HĐND Sửa đổi, bổ sung một số nội dung quy định về chế độ đào tạo, bồi dưỡng cán bộ, công chức, viên chức của tỉnh Long An được ban hành kèm theo Nghị quyết số 41/2011/NQ-HĐND ngày 09/12/2011của HĐND tỉnh"
"Quyết định 25/2016/QĐ-UBND Ban hành quy định về phân cấp quản lý, bảo trì và bảo vệ kết cấu hạ tầng giao thông đường bộ trên địa bàn tỉnh Ninh Thuận","Quyết định 91/2016/QĐ-UBND Về việc sửa đổi, bổ sung khoản 1 Điều 7 của Quy định phân cấp quản lý,  bảo trì và bảo vệ kết cấu hạ tầng giao thông đường bộ trên địa bàn tỉnh ban hành kèm theo Quyết định số 25/2016/UB-UBND ngày 12 tháng 5 năm 2016 của Ủy ban nhân dân tỉnh Ninh Thuận"
"Quyết định 20/2015/QĐ-UBND Về việc Quy định một số nội dung về trợ cấp, trợ giúp xã hội trên địa bàn tỉnh Thái Nguyên","Quyết định 33/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quyết định số 20/2015/QĐ-UBND ngày 21/8/2015 của UBND tỉnh Thái Nguyên về việc Quy định một số nội dung về trợ cấp, trợ giúp xã hội trên địa bàn tỉnh Thái Nguyên"
"Nghị quyết 102/2014/NQ-HĐND Về Quy định tiêu chí phân loại dự án đầu tư công trọng điểm nhóm C, các dự án đầu tư quan trọng không sử dụng vốn ngân sách Nhà nước trình Hội đồng nhân dân tỉnh","Nghị quyết 35/2016/NQ-HĐND Sửa đổi, bổ sung một số nội dung tại  Nghị quyết số 102/2014/NQ-HĐND ngày 05/12/2014 của Hội đồng nhân dân tỉnh về Quy định tiêu chí phân loại dự án đầu tư công trọng điểm nhóm C, các dự án đầu tư quan trọng không sử dụng vốn ngân sách Nhà nước trình Hội đồng nhân dân tỉnh"
"Quyết định 28/2016/QĐ-UBND Ban hành Quy định phối hợp giải quyết các trường hợp khiếu nại, tố cáo, kiến nghị, phản ánh tập trung đông người trái quy định pháp luật tại các trụ sở cơ quan Đảng, Nhà nước trên địa bàn tỉnh Phú Yên.","Quyết định 78/2016/QĐ-UBND Sửa đổi một số điều của Quy định phối hợp giải quyết các trường hợp khiếu nại, tố cáo, kiến nghị, phản ánh tập trung đông người trái quy định pháp luật tại các trụ sở cơ quan Đảng, Nhà nước trên địa bàn tỉnh Phú Yên ban hành kèm theo Quyết định số 28/2016/QĐ-UBND ngày 07 tháng 7 năm 2016 của Ủy ban nhân dân tỉnh Phú Yên"
"Quyết định 39/2016/QĐ-UBND Quy định điều kiện, tiêu chuẩn chức danh Trưởng, Phó các tổ chức, đơn vị thuộc Sở Y tế; Trưởng, Phó phòng Y tế thuộc UBND các huyện, thành phố của tỉnh Sơn La","Quyết định 25/2018/QĐ-UBND Về việc sửa đổi quy định ban hành kèm theo các Quyết định của UBND tỉnh quy định về điều kiện, tiêu chuẩn chức danh Trưởng, Phó các cơ quan, đơn vị thuộc sở, ban, ngành; Trưởng phòng, Phó trưởng phòng, đơn vị thuộc UBND cấp huyện"
"Nghị quyết 20/2016/NQ-HĐND Về việc ban hành một số quy định thu phí, lệ phí trên địa bàn thành phố Hà Nội thuộc thẩm quyền quyết định của HĐND thành phố Hà Nội","Nghị quyết 10/2017/NQ-HĐND Về việc sửa đổi, bổ sung Nghị quyết số 20/2016/NQ-HĐND ngày 06 tháng 12 năm 2016 của Hội đồng nhân dân thành phố Hà Nội ban hành một số quy định thu phí, lệ phí trên địa bàn thành phố Hà Nội thuộc thẩm quyền quyết định của Hội đồng nhân dân Thành phố."
"Quyết định 12/2013/QĐ-UBND Về việc ban hành Quy định tổ chức và quản lý hoạt động kinh doanh vận chuyển hành khách, hàng hóa bằng xe thô sơ, xe gắn máy, xe mô tô hai bánh, xe mô tô ba bánh và các loại xe tương tự trên địa bàn tỉnh","Quyết định 51/2016/QĐ-UBND SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA QUY ĐỊNH VỀ TỔ CHỨC VÀ QUẢN LÝ HOẠT ĐỘNG KINH DOANH VẬN CHUYỂN HÀNH KHÁCH, HÀNG HÓA BẰNG XE THÔ SƠ, XE GẮN MÁY, XE MÔ TÔ HAI BÁNH, XE MÔ TÔ BA BÁNH VÀ CÁC LOẠI XE TƯƠNG TỰ TRÊN ĐỊA BÀN TỈNH HÒA BÌNH, BAN HÀNH KÈM THEO QUYẾT ĐỊNH SỐ 12/2013/QĐ-UBND NGÀY 09 THÁNG 7 NĂM 2013 CỦA ỦY BAN NHÂN DÂN TỈNH HÒA BÌNH"
Quyết định 59/2015/QĐ-UBND Về việc công bố Bộ đơn giá duy trì hệ thống chiếu sáng đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 60/2015/QĐ-UBND Về việc công bố Bộ đơn giá duy trì cây xanh đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 61/2015/QĐ-UBND Về việc công bố Bộ đơn giá duy trì hệ thống thoát nước đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 62/2015/QĐ-UBND Về việc công bố Bộ đơn giá thu gom, vận chuyển và xử lý chất thải rắn đô thị trên địa bàn tỉnh Đắk Lắk","Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 63/2015/QĐ-UBND Về việc công bố Bộ đơn giá dịch vụ duy trì, vệ sinh công viên và quản lý, sửa chữa hệ thống đèn tín hiệu giao thông trên địa bàn tỉnh Đắk Lắk","Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 64/2015/QĐ-UBND Về việc công bố Bộ đơn giá quản lý, vận hành hệ thống thoát nước thải trên địa bàn thành phố Buôn Ma Thuột, tỉnh Đắk Lắk","Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
Quyết định 65/2015/QĐ-UBND Về việc công bố Bộ đơn giá dịch vụ công ích đô thị trên địa bàn tỉnh Đắk Lắk,"Quyết định 41/2016/QĐ-UBND Điều chỉnh chi phí nhân công, chi phí máy thi công trong các Bộ đơn giá dịch vụ công ích đô thị do UBND tỉnh công bố trên địa bàn tỉnh Đắk Lắk"
"Quyết định 14/2013/QĐ-UBND Ban hành Quy định về quản lý, bảo trì đường huyện, đường xã trên địa bàn tỉnh","Quyết định 49/2016/QĐ-UBND SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA QUY ĐỊNH VỀ QUẢN LÝ, BẢO TRÌ ĐƯỜNG HUYỆN, ĐƯỜNG XÃ TRÊN ĐỊA BÀN TỈNH, BAN HÀNH KÈM THEO QUYẾT ĐỊNH SỐ 14/2013/QĐ-UBND NGÀY 16 THÁNG 7 NĂM 2013 CỦA ỦY BAN NHÂN DÂN TỈNH HÒA BÌNH"
Quyết định 14/2016/QĐ-UBND Về việc quy định hệ số điều chỉnh giá đất năm 2016 trên địa bàn tỉnh Gia Lai,"Quyết định 50/2016/QĐ-UBND Sửa đổi, bổ sung khoản 1, khoản 2 điều 4 của Quyết định số 14/2016/QĐ-UBND ngày 14/3/2016 của Ủy ban nhân dân tỉnh quy định hệ số điều chỉnh giá đất năm 2016 trên địa bàn tỉnh Gia Lai"
Quyết định 40/2016/QĐ-UBND Ban hành Quy định về ký quỹ bảo đảm thực hiện dự án đầu tư trên địa bàn tỉnh Đồng Nai,Quyết định 70/2016/QĐ-UBND Sửa đổi bổ sung một số điều của Quy định về ký quỹ bảo đảm thực hiện dự án đầu tư trên địa bàn tỉnh Đồng Nai ban hành kèm theo Quyết định số 40/2016/QĐ-UBND ngày 22/6/2016 của UBND tỉnh
Quyết định 65/2013/QĐ-UBND Ban hành Quy chế phối hợp kiểm soát các hoạt động hợp pháp liên quan đến ma túy trên địa bàn tỉnh Bình Phước,"Quyết định 50/2016/QĐ-UBND Sửa đổi, bổ sung Điểm b Khoản 3 Điều 4 và Điều 5 của Quy chế phối hợp kiểm soát các hoạt động hợp pháp liên quan đến ma túy trên địa bàn tỉnh Bình Phước được ban hành kèm theo Quyết định số 65/2013/QĐ-UBND ngày 31/12/2013 của UBND tỉnh"
"Quyết định 14/2009/QĐ-UBND Ban hành Quy định về trợ cấp thường xuyên, đột xuất đối với Người có công với cách mạng mắc bệnh hiểm nghèo có hoàn cảnh khó khăn trên địa bàn thành phố Đà Nẵng","Quyết định 40/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về trợ cấp thường xuyên, đột xuất đối với người có công với cách mạng mắc bệnh hiểm nghèo có hoàn cảnh khó khăn trên địa bàn thành phố Đà Nẵng ban hành kèm theo Quyết định số 14/2009/QĐ-UBND  ngày 30 tháng 5 năm 2009 của UBND thành phố Đà Nẵng"
"Quyết định 31/2015/QĐ-UBND Ban hành quy định về chủng loại, số lượng và quản lý sử dụng xe ô tô chuyên dùng của cơ quan nhà nước, đơn vị sự nghiệp công lập thuộc tỉnh quản lý","Quyết định 47/2016/QĐ-UBND Sửa đổi, bổ sung Điều 2 Quy định kèm Quyết định số 31/2015/QĐ-UBND ngày 30/11/2015 của Ủy ban nhân dân tỉnh Lai Châu ban hành quy định về chủng loại, số lượng và quản lý sử dụng xe ô tô chuyên dùng của cơ quan nhà nước, đơn vị sự nghiệp công lập thuộc tỉnh quản lý"
"Quyết định 33/2014/QĐ-UBND Về việc ban hành quy định một số nội dung về bồi thường, hỗ trợ, tái định cư;; trình tự, thủ tục thực hiện bồi thường, hỗ trợ, tái định cư trên địa bàn tỉnh Lai Châu","Quyết định 46/2016/QĐ-UBND Quyết định sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 33/2014/QĐ-UBND, Quyết định số 35/2014/QĐ-UBND; bãi bỏ một số điều của Quy định kèm theo Quyết định số 34/2014/QĐ-UBND, số 35/2014/QĐ-UBND; bãi bỏ Quyết định số 30/2013/QĐ-UBND của Ủy ban nhân dân tỉnh Lai Châu"
"Quyết định 35/2014/QĐ-UBND Về việc ban hành quy định hạn mức giao đất, hạn mức công nhận đất ở;; kích thước, diện tích đất tối thiểu được tách thửa;; hạn mức giao đất trống, đồi núi trọc, đất có mặt nước thuộc nhóm đất chưa sử dụng, đất xây dựng trụ sở cơ quan, đơn vị sự nghiệp trên địa bàn tỉnh Lai Châu","Quyết định 46/2016/QĐ-UBND Quyết định sửa đổi, bổ sung một số điều của Quy định ban hành kèm theo Quyết định số 33/2014/QĐ-UBND, Quyết định số 35/2014/QĐ-UBND; bãi bỏ một số điều của Quy định kèm theo Quyết định số 34/2014/QĐ-UBND, số 35/2014/QĐ-UBND; bãi bỏ Quyết định số 30/2013/QĐ-UBND của Ủy ban nhân dân tỉnh Lai Châu"
"Quyết định 63/2016/QĐ-UBND Ban hành Quy định về phân cấp thẩm quyền quyết định đầu tư; thẩm định, phê duyệt dự án và thiết kế, dự toán xây dựng công trình trên địa bàn tỉnh Long An","Quyết định 24/2018/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của Quy định về phân cấp thẩm quyền quyết định đầu tư; thẩm định, phê duyệt dự án và thiết kế, dự toán xây dựng công trình trên địa bàn tỉnh Long An ban hành kèm theo Quyết định số 63/2016/QĐ-UBND ngày 21/11/2016 của UBND tỉnh"
"Quyết định 63/2016/QĐ-UBND Ban hành Quy định về phân cấp thẩm quyền quyết định đầu tư; thẩm định, phê duyệt dự án và thiết kế, dự toán xây dựng công trình trên địa bàn tỉnh Long An","Quyết định 49/2017/QĐ-UBND Về việc sửa đổi, bổ sung một số điều của quy định về phân cấp thẩm quyền quyết định đầu tư thẩm định phê duyệt dự án và thiết kế dự toán xây dựng công trình trên địa bàn tỉnh long an ban hành kèm theo quyết định số 63/2016/QĐ-UBND ngày 21/11/2016 của UBND tỉnh"
"Quyết định 19/2015/QĐ-UBND Ban hành quy định về thu phí sử dụng các công trình kết cấu hạ tầng (thu đối với phương tiện ra, vào cửa khẩu) công trình dịch vụ tiện ích công cộng khác trong Khu kinh tế Cửa khẩu Ma Lù Thàng tỉnh Lai Châu","Quyết định 43/2016/QĐ-UBND Sửa đổi Khoản III, bổ sung Khoản IV Điều 3 Quy định về thu phí sử dụng các công trình kết cấu hạ tầng (thu đối với phương tiện ra, vào cửa khẩu) công trình dịch vụ tiện ích công cộng khác trong Khu kinh tế Cửa khẩu Ma Lù Thàng tỉnh Lai Châu ban hành kèm theo Quyết định số 19/2015/QĐ-UBND ngày 25 tháng 8 năm 2015 của UBND tỉnh Lai Châu"
Quyết định 23/2016/QĐ-UBND Ban hành Quy định về định mức chi phí dịch vụ công ích đô thị và quản lý kinh phí dịch vụ công ích đô thị trên địa bàn tỉnh Lào Cai,"Quyết định 101/2016/QĐ-UBND Sửa đổi, bổ sung một số điều của Quy định về Định mức chi phí dịch vụ công ích đô thị và quản lý kinh phí dịch vụ công ích đô thị trên địa bàn tỉnh Lào Cai, ban hành kèm theo Quyết định 23/2016/QĐ-UBND ngày 05/5/2016 của UBND tỉnh Lào Cai"
"Quyết định 16/2015/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Dân tộc tỉnh Trà Vinh","Quyết định 44/2016/QĐ-UBND Sửa đổi Khoản 2 Điều 4 Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Dân tộc tỉnh Trà Vinh kèm theo Quyết định số 16/2015/QĐ-UBND ngày 30/7/2015 của Ủy ban nhân dân tỉnh Trà Vinh"
59/2016/QĐ-UBND,"Quyết định 64/2016/QĐ-UBND Sửa đổi Điều 2 Quyết định số 59/2016/QĐ-UBND ngày 25/10/2016 của UBND tỉnh về việc ban hành Quy định chính sách hỗ trợ, thúc đẩy chuyển dịch cơ cấu ngành công nghiệp trên địa bàn tỉnh Đồng Nai"
